,run_id,step,n_samples,jitter,eps,min_pts,DBSCAN
77,0,7,1000,0.15,0.7000000000000001,62,0.0
78,0,8,1000,0.15,0.7000000000000001,62,2.6027032913109256e-15
79,0,9,1000,0.15,0.7000000000000001,62,0.0
80,0,0,1000,0.15,0.6000000000000001,89,0.00041773130579206063
81,0,1,1000,0.15,0.6000000000000001,89,-0.0009785008526266067
82,0,2,1000,0.15,0.6000000000000001,89,-0.0004020187346547309
83,0,3,1000,0.15,0.6000000000000001,89,-0.0002596535579873572
84,0,4,1000,0.15,0.6000000000000001,89,-0.0009366126266470273
85,0,5,1000,0.15,0.6000000000000001,89,-0.001007167722846393
86,0,6,1000,0.15,0.6000000000000001,89,-0.0006914095587711794
87,0,7,1000,0.15,0.6000000000000001,89,-0.0010409273427672257
88,0,8,1000,0.15,0.6000000000000001,89,0.004501262639119358
89,0,9,1000,0.15,0.6000000000000001,89,0.002948401598098872
90,0,0,1000,0.15,0.2,61,0.0
91,0,1,1000,0.15,0.2,61,0.0
92,0,2,1000,0.15,0.2,61,0.0
93,0,3,1000,0.15,0.2,61,0.0
94,0,4,1000,0.15,0.2,61,0.0
95,0,5,1000,0.15,0.2,61,0.0
96,0,6,1000,0.15,0.2,61,0.0
97,0,7,1000,0.15,0.2,61,0.0
98,0,8,1000,0.15,0.2,61,0.0
99,0,9,1000,0.15,0.2,61,0.0
100,0,0,1000,0.15,0.4,99,0.0
101,0,1,1000,0.15,0.4,99,0.0
102,0,2,1000,0.15,0.4,99,0.0
103,0,3,1000,0.15,0.4,99,0.0
104,0,4,1000,0.15,0.4,99,0.0
105,0,5,1000,0.15,0.4,99,0.0
106,0,6,1000,0.15,0.4,99,0.0
107,0,7,1000,0.15,0.4,99,0.0
108,0,8,1000,0.15,0.4,99,0.0
109,0,9,1000,0.15,0.4,99,0.0
110,0,0,1000,0.15,0.8,77,0.0
111,0,1,1000,0.15,0.8,77,0.0
112,0,2,1000,0.15,0.8,77,0.0
113,0,3,1000,0.15,0.8,77,0.0
114,0,4,1000,0.15,0.8,77,0.0
115,0,5,1000,0.15,0.8,77,0.0
116,0,6,1000,0.15,0.8,77,0.0
117,0,7,1000,0.15,0.8,77,0.0
118,0,8,1000,0.15,0.8,77,2.6027032913109256e-15
119,0,9,1000,0.15,0.8,77,0.0
120,0,0,1000,0.15,0.5,77,0.6486870405167043
121,0,1,1000,0.15,0.5,77,0.6290615144584273
122,0,2,1000,0.15,0.5,77,0.6525407674314249
123,0,3,1000,0.15,0.5,77,0.7326413592233887
124,0,4,1000,0.15,0.5,77,0.754861014439926
125,0,5,1000,0.15,0.5,77,0.587826374406668
126,0,6,1000,0.15,0.5,77,0.692339321061807
127,0,7,1000,0.15,0.5,77,0.7348163038567967
128,0,8,1000,0.15,0.5,77,0.628526483151723
129,0,9,1000,0.15,0.5,77,0.7300937077924485
130,0,0,1000,0.15,0.5,85,0.5555275958840723
131,0,1,1000,0.15,0.5,85,0.5664812643762197
132,0,2,1000,0.15,0.5,85,0.5380894246694262
133,0,3,1000,0.15,0.5,85,0.5801243633631099
134,0,4,1000,0.15,0.5,85,0.5896557104854762
135,0,5,1000,0.15,0.5,85,0.530271931815584
136,0,6,1000,0.15,0.5,85,0.5141364264018212
137,0,7,1000,0.15,0.5,85,0.6087840852259925
138,0,8,1000,0.15,0.5,85,0.5936190513000891
139,0,9,1000,0.15,0.5,85,0.6251681257505576
140,0,0,1000,0.15,0.4,79,0.3212249280714454
141,0,1,1000,0.15,0.4,79,0.2678429320864118
142,0,2,1000,0.15,0.4,79,0.2952451919288852
143,0,3,1000,0.15,0.4,79,0.2938954181731524
144,0,4,1000,0.15,0.4,79,0.25601035361127905
145,0,5,1000,0.15,0.4,79,0.17194910526767537
146,0,6,1000,0.15,0.4,79,0.2794073437902713
147,0,7,1000,0.15,0.4,79,0.1699262042643009
148,0,8,1000,0.15,0.4,79,0.30318966500639905
149,0,9,1000,0.15,0.4,79,0.16530752529424708
150,0,0,1000,0.15,0.5,60,-0.0008737255753410288
151,0,1,1000,0.15,0.5,60,-0.0013010005705689327
152,0,2,1000,0.15,0.5,60,0.00043235149545771607
153,0,3,1000,0.15,0.5,60,-0.0014174456895035851
154,0,4,1000,0.15,0.5,60,-0.0013010005705689327
155,0,5,1000,0.15,0.5,60,0.003916727758936119
156,0,6,1000,0.15,0.5,60,0.003916727758936119
157,0,7,1000,0.15,0.5,60,0.0013909131209053887
158,0,8,1000,0.15,0.5,60,0.002948401598098872
159,0,9,1000,0.15,0.5,60,0.0012544021116478853
160,0,0,1000,0.15,0.5,89,0.5055565085263681
161,0,1,1000,0.15,0.5,89,0.4337046479786659
162,0,2,1000,0.15,0.5,89,0.5048011346691953
163,0,3,1000,0.15,0.5,89,0.5362103652784646
164,0,4,1000,0.15,0.5,89,0.5595265911409433
165,0,5,1000,0.15,0.5,89,0.4804703389250346
166,0,6,1000,0.15,0.5,89,0.47540770383961767
167,0,7,1000,0.15,0.5,89,0.5194734948227515
168,0,8,1000,0.15,0.5,89,0.5245926352085889
169,0,9,1000,0.15,0.5,89,0.5819953309821773
170,0,0,1000,0.15,0.4,49,0.7926354226036515
171,0,1,1000,0.15,0.4,49,0.7893703733563447
172,0,2,1000,0.15,0.4,49,0.7627027131142532
173,0,3,1000,0.15,0.4,49,0.8458195015723501
174,0,4,1000,0.15,0.4,49,0.8236741093932582
175,0,5,1000,0.15,0.4,49,0.7070439893523912
176,0,6,1000,0.15,0.4,49,0.8181939312684349
177,0,7,1000,0.15,0.4,49,0.8594348232473612
178,0,8,1000,0.15,0.4,49,0.7464479573473545
179,0,9,1000,0.15,0.4,49,0.8137052196504455
180,0,0,1000,0.15,0.30000000000000004,44,0.5025682681378211
181,0,1,1000,0.15,0.30000000000000004,44,0.36575819634949014
182,0,2,1000,0.15,0.30000000000000004,44,0.47153289693460027
183,0,3,1000,0.15,0.30000000000000004,44,0.3946855676497834
184,0,4,1000,0.15,0.30000000000000004,44,0.4358677183913207
185,0,5,1000,0.15,0.30000000000000004,44,0.3587428409238106
186,0,6,1000,0.15,0.30000000000000004,44,0.3845082093095943
187,0,7,1000,0.15,0.30000000000000004,44,0.4353951628948835
188,0,8,1000,0.15,0.30000000000000004,44,0.4995997055083738
189,0,9,1000,0.15,0.30000000000000004,44,0.4312043959790955
190,0,0,1000,0.15,0.4,49,0.7926354226036515
191,0,1,1000,0.15,0.4,49,0.7893703733563447
192,0,2,1000,0.15,0.4,49,0.7627027131142532
193,0,3,1000,0.15,0.4,49,0.8458195015723501
194,0,4,1000,0.15,0.4,49,0.8236741093932582
195,0,5,1000,0.15,0.4,49,0.7070439893523912
196,0,6,1000,0.15,0.4,49,0.8181939312684349
197,0,7,1000,0.15,0.4,49,0.8594348232473612
198,0,8,1000,0.15,0.4,49,0.7464479573473545
199,0,9,1000,0.15,0.4,49,0.8137052196504455
200,0,0,1000,0.15,0.1,49,0.0
201,0,1,1000,0.15,0.1,49,0.0
202,0,2,1000,0.15,0.1,49,0.0
203,0,3,1000,0.15,0.1,49,0.0
204,0,4,1000,0.15,0.1,49,0.0
205,0,5,1000,0.15,0.1,49,0.0
206,0,6,1000,0.15,0.1,49,0.0
207,0,7,1000,0.15,0.1,49,0.0
208,0,8,1000,0.15,0.1,49,0.0
209,0,9,1000,0.15,0.1,49,0.0
210,0,0,1000,0.15,0.4,39,-0.00077482827497245
211,0,1,1000,0.15,0.4,39,0.8187921584147073
212,0,2,1000,0.15,0.4,39,0.8448000609482101
213,0,3,1000,0.15,0.4,39,0.8586360659009966
214,0,4,1000,0.15,0.4,39,0.8262162704579296
215,0,5,1000,0.15,0.4,39,0.00043235149545771607
216,0,6,1000,0.15,0.4,39,0.8431445973182122
217,0,7,1000,0.15,0.4,39,-0.0014644221499941518
218,0,8,1000,0.15,0.4,39,0.8002716039409403
219,0,9,1000,0.15,0.4,39,0.8527557480678092
220,0,0,1000,0.15,0.30000000000000004,26,0.8103638035831676
221,0,1,1000,0.15,0.30000000000000004,26,0.8309994087628124
222,0,2,1000,0.15,0.30000000000000004,26,0.8538426663520673
223,0,3,1000,0.15,0.30000000000000004,26,0.8325495464090973
224,0,4,1000,0.15,0.30000000000000004,26,0.8252509018929455
225,0,5,1000,0.15,0.30000000000000004,26,0.7755890993254315
226,0,6,1000,0.15,0.30000000000000004,26,0.8526067027695075
227,0,7,1000,0.15,0.30000000000000004,26,0.8250855208944596
228,0,8,1000,0.15,0.30000000000000004,26,0.7745277423617426
229,0,9,1000,0.15,0.30000000000000004,26,0.8431282156896447
230,0,0,1000,0.15,0.30000000000000004,26,0.8103638035831676
231,0,1,1000,0.15,0.30000000000000004,26,0.8309994087628124
232,0,2,1000,0.15,0.30000000000000004,26,0.8538426663520673
233,0,3,1000,0.15,0.30000000000000004,26,0.8325495464090973
234,0,4,1000,0.15,0.30000000000000004,26,0.8252509018929455
235,0,5,1000,0.15,0.30000000000000004,26,0.7755890993254315
236,0,6,1000,0.15,0.30000000000000004,26,0.8526067027695075
237,0,7,1000,0.15,0.30000000000000004,26,0.8250855208944596
238,0,8,1000,0.15,0.30000000000000004,26,0.7745277423617426
239,0,9,1000,0.15,0.30000000000000004,26,0.8431282156896447
240,0,0,1000,0.15,0.2,24,0.2859382346525753
241,0,1,1000,0.15,0.2,24,0.252897803044335
242,0,2,1000,0.15,0.2,24,0.28927297273562025
243,0,3,1000,0.15,0.2,24,0.3012891106944669
244,0,4,1000,0.15,0.2,24,0.3156482250639532
245,0,5,1000,0.15,0.2,24,0.22895183523215631
246,0,6,1000,0.15,0.2,24,0.3193130269260582
247,0,7,1000,0.15,0.2,24,0.2783166054011589
248,0,8,1000,0.15,0.2,24,0.27877695311549544
249,0,9,1000,0.15,0.2,24,0.29355905953747374
250,0,0,1000,0.15,0.30000000000000004,26,0.8103638035831676
251,0,1,1000,0.15,0.30000000000000004,26,0.8309994087628124
252,0,2,1000,0.15,0.30000000000000004,26,0.8538426663520673
253,0,3,1000,0.15,0.30000000000000004,26,0.8325495464090973
254,0,4,1000,0.15,0.30000000000000004,26,0.8252509018929455
255,0,5,1000,0.15,0.30000000000000004,26,0.7755890993254315
256,0,6,1000,0.15,0.30000000000000004,26,0.8526067027695075
257,0,7,1000,0.15,0.30000000000000004,26,0.8250855208944596
258,0,8,1000,0.15,0.30000000000000004,26,0.7745277423617426
259,0,9,1000,0.15,0.30000000000000004,26,0.8431282156896447
260,0,0,1000,0.15,0.30000000000000004,3,0.0019678740909832193
261,0,1,1000,0.15,0.30000000000000004,3,0.004033840038729443
262,0,2,1000,0.15,0.30000000000000004,3,-0.0002308111704738832
263,0,3,1000,0.15,0.30000000000000004,3,-0.0013392348928554362
264,0,4,1000,0.15,0.30000000000000004,3,-0.0019639383428120844
265,0,5,1000,0.15,0.30000000000000004,3,-0.0013252154887270539
266,0,6,1000,0.15,0.30000000000000004,3,-0.0013392348928554362
267,0,7,1000,0.15,0.30000000000000004,3,-0.0019639383428120844
268,0,8,1000,0.15,0.30000000000000004,3,-0.0019639383428120844
269,0,9,1000,0.15,0.30000000000000004,3,2.6027032913109256e-15
270,0,0,1000,0.15,0.1,23,0.0
271,0,1,1000,0.15,0.1,23,0.0
272,0,2,1000,0.15,0.1,23,0.0
273,0,3,1000,0.15,0.1,23,0.0
274,0,4,1000,0.15,0.1,23,0.0
275,0,5,1000,0.15,0.1,23,0.0
276,0,6,1000,0.15,0.1,23,0.0
277,0,7,1000,0.15,0.1,23,0.0
278,0,8,1000,0.15,0.1,23,0.0
279,0,9,1000,0.15,0.1,23,0.0
280,0,0,1000,0.15,0.2,28,0.20657109831666823
281,0,1,1000,0.15,0.2,28,0.1637901164918355
282,0,2,1000,0.15,0.2,28,0.22251662842205
283,0,3,1000,0.15,0.2,28,0.21263800999868068
284,0,4,1000,0.15,0.2,28,0.2236642413380711
285,0,5,1000,0.15,0.2,28,0.1362835471880275
286,0,6,1000,0.15,0.2,28,0.20790749490356872
287,0,7,1000,0.15,0.2,28,0.15093748327477793
288,0,8,1000,0.15,0.2,28,0.15238141879303
289,0,9,1000,0.15,0.2,28,0.11970503530195294
290,0,0,1000,0.15,0.30000000000000004,11,0.0010717661423668878
291,0,1,1000,0.15,0.30000000000000004,11,-0.0002308111704738832
292,0,2,1000,0.15,0.30000000000000004,11,-0.0002308111704738832
293,0,3,1000,0.15,0.30000000000000004,11,0.0013909131209053887
294,0,4,1000,0.15,0.30000000000000004,11,-0.0013252154887270539
295,0,5,1000,0.15,0.30000000000000004,11,-0.00077482827497245
296,0,6,1000,0.15,0.30000000000000004,11,-0.0013010005705689327
297,0,7,1000,0.15,0.30000000000000004,11,0.0013909131209053887
298,0,8,1000,0.15,0.30000000000000004,11,-0.0006043380522977346
299,0,9,1000,0.15,0.30000000000000004,11,-0.0002308111704738832
300,0,0,1000,0.15,0.30000000000000004,28,0.7857337655972906
301,0,1,1000,0.15,0.30000000000000004,28,0.8032059797198138
302,0,2,1000,0.15,0.30000000000000004,28,0.8291128836799274
303,0,3,1000,0.15,0.30000000000000004,28,0.8244153472463571
304,0,4,1000,0.15,0.30000000000000004,28,0.8170161091085743
305,0,5,1000,0.15,0.30000000000000004,28,0.7739822049099447
306,0,6,1000,0.15,0.30000000000000004,28,0.8307515541296779
307,0,7,1000,0.15,0.30000000000000004,28,0.8341776529101093
308,0,8,1000,0.15,0.30000000000000004,28,0.7830539153351953
309,0,9,1000,0.15,0.30000000000000004,28,0.8272922787815402
310,0,0,1000,0.15,0.30000000000000004,31,0.7529905644899721
311,0,1,1000,0.15,0.30000000000000004,31,0.7521418164428163
312,0,2,1000,0.15,0.30000000000000004,31,0.7588883710997419
313,0,3,1000,0.15,0.30000000000000004,31,0.8050216851489305
314,0,4,1000,0.15,0.30000000000000004,31,0.8123306989847211
315,0,5,1000,0.15,0.30000000000000004,31,0.739650591035316
316,0,6,1000,0.15,0.30000000000000004,31,0.8146798999345614
317,0,7,1000,0.15,0.30000000000000004,31,0.8027610736827314
318,0,8,1000,0.15,0.30000000000000004,31,0.7364842117319803
319,0,9,1000,0.15,0.30000000000000004,31,0.8000492602592315
320,0,0,1000,0.15,0.2,37,0.0
321,0,1,1000,0.15,0.2,37,0.0
322,0,2,1000,0.15,0.2,37,0.0
323,0,3,1000,0.15,0.2,37,0.0
324,0,4,1000,0.15,0.2,37,0.0
325,0,5,1000,0.15,0.2,37,0.0
326,0,6,1000,0.15,0.2,37,0.0
327,0,7,1000,0.15,0.2,37,0.0
328,0,8,1000,0.15,0.2,37,0.0
329,0,9,1000,0.15,0.2,37,0.0
330,0,0,1000,0.15,0.30000000000000004,22,0.8331998325975893
331,0,1,1000,0.15,0.30000000000000004,22,0.847360195792392
332,0,2,1000,0.15,0.30000000000000004,22,0.8569487105033997
333,0,3,1000,0.15,0.30000000000000004,22,0.8476033850987985
334,0,4,1000,0.15,0.30000000000000004,22,0.8533284788550667
335,0,5,1000,0.15,0.30000000000000004,22,-0.001007167722846393
336,0,6,1000,0.15,0.30000000000000004,22,0.0006242656347370648
337,0,7,1000,0.15,0.30000000000000004,22,0.8671316677215248
338,0,8,1000,0.15,0.30000000000000004,22,0.8302785519405697
339,0,9,1000,0.15,0.30000000000000004,22,-0.0005504116732181037
340,0,0,1000,0.15,0.2,16,0.5657406185171155
341,0,1,1000,0.15,0.2,16,0.5390038223539637
342,0,2,1000,0.15,0.2,16,0.592435863473882
343,0,3,1000,0.15,0.2,16,0.5334139170117799
344,0,4,1000,0.15,0.2,16,0.6459795313193069
345,0,5,1000,0.15,0.2,16,0.585601409034868
346,0,6,1000,0.15,0.2,16,0.5792958669198104
347,0,7,1000,0.15,0.2,16,0.7153411325446015
348,0,8,1000,0.15,0.2,16,0.6198147051219386
349,0,9,1000,0.15,0.2,16,0.6625279641466714
350,0,0,1000,0.15,0.4,32,-0.0013010005705689327
351,0,1,1000,0.15,0.4,32,-0.0015424734258117716
352,0,2,1000,0.15,0.4,32,-0.0013010005705689327
353,0,3,1000,0.15,0.4,32,-0.0006043380522977346
354,0,4,1000,0.15,0.4,32,-0.0013252154887270539
355,0,5,1000,0.15,0.4,32,-0.0013252154887270539
356,0,6,1000,0.15,0.4,32,0.00639120580682777
357,0,7,1000,0.15,0.4,32,-0.0016939024146384429
358,0,8,1000,0.15,0.4,32,-0.0012774079551173263
359,0,9,1000,0.15,0.4,32,-0.0013252154887270539
360,0,0,1000,0.15,0.30000000000000004,11,0.0010717661423668878
361,0,1,1000,0.15,0.30000000000000004,11,-0.0002308111704738832
362,0,2,1000,0.15,0.30000000000000004,11,-0.0002308111704738832
363,0,3,1000,0.15,0.30000000000000004,11,0.0013909131209053887
364,0,4,1000,0.15,0.30000000000000004,11,-0.0013252154887270539
365,0,5,1000,0.15,0.30000000000000004,11,-0.00077482827497245
366,0,6,1000,0.15,0.30000000000000004,11,-0.0013010005705689327
367,0,7,1000,0.15,0.30000000000000004,11,0.0013909131209053887
368,0,8,1000,0.15,0.30000000000000004,11,-0.0006043380522977346
369,0,9,1000,0.15,0.30000000000000004,11,-0.0002308111704738832
370,0,0,1000,0.15,0.1,40,0.0
371,0,1,1000,0.15,0.1,40,0.0
372,0,2,1000,0.15,0.1,40,0.0
373,0,3,1000,0.15,0.1,40,0.0
374,0,4,1000,0.15,0.1,40,0.0
375,0,5,1000,0.15,0.1,40,0.0
376,0,6,1000,0.15,0.1,40,0.0
377,0,7,1000,0.15,0.1,40,0.0
378,0,8,1000,0.15,0.1,40,0.0
379,0,9,1000,0.15,0.1,40,0.0
380,0,0,1000,0.15,0.6000000000000001,29,0.0
381,0,1,1000,0.15,0.6000000000000001,29,2.6027032913109256e-15
382,0,2,1000,0.15,0.6000000000000001,29,0.0
383,0,3,1000,0.15,0.6000000000000001,29,0.0
384,0,4,1000,0.15,0.6000000000000001,29,0.0
385,0,5,1000,0.15,0.6000000000000001,29,0.0
386,0,6,1000,0.15,0.6000000000000001,29,0.0
387,0,7,1000,0.15,0.6000000000000001,29,0.0
388,0,8,1000,0.15,0.6000000000000001,29,0.0
389,0,9,1000,0.15,0.6000000000000001,29,0.0
390,0,0,1000,0.15,0.2,19,0.5111326204783367
391,0,1,1000,0.15,0.2,19,0.3605626377511419
392,0,2,1000,0.15,0.2,19,0.43678872501974664
393,0,3,1000,0.15,0.2,19,0.4646638167506947
394,0,4,1000,0.15,0.2,19,0.47166671359369056
395,0,5,1000,0.15,0.2,19,0.3909886860844727
396,0,6,1000,0.15,0.2,19,0.41814280549753224
397,0,7,1000,0.15,0.2,19,0.498592328768167
398,0,8,1000,0.15,0.2,19,0.48117177401833366
399,0,9,1000,0.15,0.2,19,0.4712540747571108
400,0,0,1000,0.15,0.7000000000000001,10,0.0
401,0,1,1000,0.15,0.7000000000000001,10,2.6027032913109256e-15
402,0,2,1000,0.15,0.7000000000000001,10,0.0
403,0,3,1000,0.15,0.7000000000000001,10,0.0
404,0,4,1000,0.15,0.7000000000000001,10,0.0
405,0,5,1000,0.15,0.7000000000000001,10,0.0
406,0,6,1000,0.15,0.7000000000000001,10,0.0
407,0,7,1000,0.15,0.7000000000000001,10,0.0
408,0,8,1000,0.15,0.7000000000000001,10,0.0
409,0,9,1000,0.15,0.7000000000000001,10,0.0
410,0,0,1000,0.15,0.4,26,-0.0002308111704738832
411,0,1,1000,0.15,0.4,26,-0.0013392348928554362
412,0,2,1000,0.15,0.4,26,-0.0013392348928554362
413,0,3,1000,0.15,0.4,26,0.0010717661423668878
414,0,4,1000,0.15,0.4,26,-0.0002308111704738832
415,0,5,1000,0.15,0.4,26,-0.0016939024146384429
416,0,6,1000,0.15,0.4,26,0.0010717661423668878
417,0,7,1000,0.15,0.4,26,-0.0016939024146384429
418,0,8,1000,0.15,0.4,26,-0.0013010005705689327
419,0,9,1000,0.15,0.4,26,0.0
420,0,0,1000,0.15,0.4,55,0.7339559752346497
421,0,1,1000,0.15,0.4,55,0.6799579407151919
422,0,2,1000,0.15,0.4,55,0.7346152295584922
423,0,3,1000,0.15,0.4,55,0.8082771072404406
424,0,4,1000,0.15,0.4,55,0.7927518580511799
425,0,5,1000,0.15,0.4,55,0.6527189542258183
426,0,6,1000,0.15,0.4,55,0.7867847661089766
427,0,7,1000,0.15,0.4,55,0.7781815944612989
428,0,8,1000,0.15,0.4,55,0.6857746722873506
429,0,9,1000,0.15,0.4,55,0.7705983952925202
430,0,0,1000,0.15,0.30000000000000004,34,0.7165091867945951
431,0,1,1000,0.15,0.30000000000000004,34,0.6675890705633281
432,0,2,1000,0.15,0.30000000000000004,34,0.6415065721015929
433,0,3,1000,0.15,0.30000000000000004,34,0.6608930586207321
434,0,4,1000,0.15,0.30000000000000004,34,0.7756921563612199
435,0,5,1000,0.15,0.30000000000000004,34,0.6572656280677951
436,0,6,1000,0.15,0.30000000000000004,34,0.8030526984627667
437,0,7,1000,0.15,0.30000000000000004,34,0.7794023950148521
438,0,8,1000,0.15,0.30000000000000004,34,0.6760708624007108
439,0,9,1000,0.15,0.30000000000000004,34,0.7550285618289139
440,0,0,1000,0.15,0.2,46,0.0
441,0,1,1000,0.15,0.2,46,0.0
442,0,2,1000,0.15,0.2,46,0.0
443,0,3,1000,0.15,0.2,46,0.0
444,0,4,1000,0.15,0.2,46,0.0
445,0,5,1000,0.15,0.2,46,0.0
446,0,6,1000,0.15,0.2,46,0.0
447,0,7,1000,0.15,0.2,46,0.0
448,0,8,1000,0.15,0.2,46,0.0
449,0,9,1000,0.15,0.2,46,0.0
450,0,0,1000,0.15,0.4,19,0.0
451,0,1,1000,0.15,0.4,19,-0.0013392348928554362
452,0,2,1000,0.15,0.4,19,2.6027032913109256e-15
453,0,3,1000,0.15,0.4,19,-0.0019639383428120844
454,0,4,1000,0.15,0.4,19,2.6027032913109256e-15
455,0,5,1000,0.15,0.4,19,0.0019678740909832193
456,0,6,1000,0.15,0.4,19,0.0019678740909832193
457,0,7,1000,0.15,0.4,19,-0.0019639383428120844
458,0,8,1000,0.15,0.4,19,-0.0002308111704738832
459,0,9,1000,0.15,0.4,19,0.0
460,0,0,1000,0.15,0.5,43,0.004033840038729443
461,0,1,1000,0.15,0.5,43,-0.0002308111704738832
462,0,2,1000,0.15,0.5,43,-0.0002308111704738832
463,0,3,1000,0.15,0.5,43,-0.0013392348928554362
464,0,4,1000,0.15,0.5,43,-0.0013392348928554362
465,0,5,1000,0.15,0.5,43,-0.0013252154887270539
466,0,6,1000,0.15,0.5,43,2.6027032913109256e-15
467,0,7,1000,0.15,0.5,43,-0.0013392348928554362
468,0,8,1000,0.15,0.5,43,-0.0002308111704738832
469,0,9,1000,0.15,0.5,43,0.0
470,0,0,1000,0.15,0.30000000000000004,35,0.692017956761091
471,0,1,1000,0.15,0.30000000000000004,35,0.6622107397321538
472,0,2,1000,0.15,0.30000000000000004,35,0.6357950639499377
473,0,3,1000,0.15,0.30000000000000004,35,0.6481467157449026
474,0,4,1000,0.15,0.30000000000000004,35,0.7675756666679413
475,0,5,1000,0.15,0.30000000000000004,35,0.6505394612792427
476,0,6,1000,0.15,0.30000000000000004,35,0.7963695646116639
477,0,7,1000,0.15,0.30000000000000004,35,0.7723476779469538
478,0,8,1000,0.15,0.30000000000000004,35,0.6764449737835949
479,0,9,1000,0.15,0.30000000000000004,35,0.7383578019089262
480,0,0,1000,0.15,0.30000000000000004,67,0.0
481,0,1,1000,0.15,0.30000000000000004,67,0.0
482,0,2,1000,0.15,0.30000000000000004,67,0.0
483,0,3,1000,0.15,0.30000000000000004,67,0.0
484,0,4,1000,0.15,0.30000000000000004,67,0.0
485,0,5,1000,0.15,0.30000000000000004,67,0.0
486,0,6,1000,0.15,0.30000000000000004,67,0.0
487,0,7,1000,0.15,0.30000000000000004,67,0.0
488,0,8,1000,0.15,0.30000000000000004,67,0.0
